TimeSinceStart,PosX,PosY,PosZ,RotX,RotY,RotZ,CurrentSpeed,SteeringAngle,AccPedal,BrakePedal
90.09669,-311.176,2.915736,317.6704,0.2867063,269.8661,0.0811464,0,4.199999,0,0.4
90.20783,-311.176,2.91574,317.6704,0.2867163,269.8665,0.0811436,0,4.199999,0,0.4
90.32243,-311.176,2.91574,317.6704,0.2867123,269.8669,0.08114433,0,4.199999,0,0.4
90.42861,-311.176,2.915779,317.6704,0.2867141,269.8671,0.08114049,0,4.199999,0,0.4
90.54721,-311.176,2.91586,317.6705,0.2867084,269.8681,0.08114301,0,4.199999,0,0.41
90.65585,-311.1761,2.916015,317.6707,0.2867084,269.8693,0.08114386,0,4.199999,0,0.41
90.75798,-311.1761,2.916053,317.6706,0.2866958,269.8687,0.08114372,0,4.199999,0,0.4
90.85881,-311.1761,2.916023,317.6706,0.286713,269.8683,0.08114731,0,4.199999,0,0.4
90.96495,-311.1761,2.915988,317.6707,0.2867078,269.8685,0.08114821,0,4.199999,0,0.4
91.07957,-311.1762,2.916002,317.6707,0.2867173,269.868,0.08114987,0,4.199999,0,0.39
91.19681,-311.1762,2.91598,317.6707,0.2866845,269.868,0.08114629,0,4.199999,0,0.39
91.31681,-311.1762,2.91598,317.6707,0.2866838,269.868,0.0811438,0,4.199999,0,0.39
91.43482,-311.1762,2.91598,317.6707,0.2867174,269.868,0.08114776,0,4.199999,0,0.37
91.54857,-311.1762,2.91598,317.6707,0.2867354,269.868,0.08114605,0,4.199999,0,0.37
91.66601,-311.1763,2.915857,317.6707,0.2867005,269.8681,0.08114684,0,4.199999,0,0.3
91.78601,-311.1764,2.915862,317.6706,0.2867053,269.868,0.08114089,0,4.199999,0,0.3
91.90601,-311.1765,2.915818,317.6706,0.2867225,269.8709,0.08113504,0,4.199999,0,0.27
92.02601,-311.1765,2.915799,317.6707,0.2867211,269.8768,0.08114813,0,4.199999,0,0.23
92.14601,-311.1765,2.915799,317.6707,0.2867135,269.8766,0.08113983,0,4.199999,0,0.23
92.26601,-311.1765,2.915799,317.6707,0.2867136,269.8766,0.0811539,0,4.199999,0,0.18
92.38601,-311.1765,2.915799,317.6707,0.2867025,269.8767,0.08115272,0,4.199999,0,0.18
92.50601,-311.1765,2.915795,317.6707,0.2867318,269.8847,0.0811427,0,4.199999,0,0.03
92.6257,-311.1767,2.915731,317.6708,0.2867196,269.8926,0.08114494,0,4.199999,0,0.03
92.7457,-311.177,2.915664,317.671,0.286723,269.8984,0.08114409,0,4.199999,0,0
92.86483,-311.1772,2.915667,317.6711,0.2867088,269.8999,0.08114416,0,4.199999,0,0
92.97646,-311.1771,2.915731,317.6712,0.2318859,269.9499,0.08514678,0,4.199999,0,0
93.08585,-311.1772,2.915668,317.6711,0.2866837,269.9037,0.08113302,0,4.199999,0,0
93.19637,-311.1772,2.915664,317.6711,0.2867232,269.9048,0.08115629,0,4.199999,0,0
93.30766,-311.1772,2.91563,317.6711,0.2867084,269.9077,0.08114404,0,4.199999,0,0
93.42011,-311.1772,2.915538,317.6711,0.2867003,269.9135,0.0811462,0,4.199999,0,0
93.53294,-311.1771,2.915398,317.671,0.2867232,269.9167,0.08114531,0,4.199999,0,0
93.64496,-311.1771,2.915398,317.6709,0.2867053,269.9167,0.08113869,0,4.199999,0,0
93.75233,-311.1771,2.915398,317.6709,0.2867191,269.9166,0.08115619,0,4.199999,0,0
93.85458,-311.177,2.915317,317.6709,0.2867142,269.9216,0.08114032,0,4.199999,0,0
93.95784,-311.1767,2.915798,317.6688,0.4929124,269.9598,0.7252319,0,4.199999,0,0
94.06166,-311.1767,2.915241,317.6708,0.2866982,269.9278,0.08114336,0,4.199999,0,0
94.16559,-311.1767,2.915345,317.6708,0.2866949,269.9274,0.08113565,0,4.199999,0,0
94.27096,-311.1766,2.915418,317.6707,0.2867157,269.9297,0.08113965,0,4.199999,0,0
94.37796,-311.1766,2.915558,317.6707,0.28672,269.928,0.08114512,0,4.199999,0,0
94.48521,-311.1766,2.915675,317.6707,0.2866955,269.925,0.08112701,0,4.199999,0,0
94.59319,-311.1765,2.915758,317.6704,0.2866966,269.9216,0.08112923,0,4.199999,0,0
94.69798,-311.1764,2.915526,317.6704,0.2867013,269.9194,0.08113188,0,4.054092,0,0
94.80058,-311.1764,2.915557,317.6702,0.2867042,269.9174,0.08114025,0,3.341968,0,0
94.90359,-311.1764,2.915462,317.6701,0.2866818,269.9139,0.08112966,0,3.30116,0,0
95.00847,-311.1764,2.91548,317.6701,0.2867067,269.9108,0.08114363,0,8.464269,0,0
95.11488,-311.1766,2.915288,317.67,0.2867179,269.9053,0.08113924,0,8.888836,0,0
95.22051,-311.1767,2.915368,317.6699,0.2867089,269.9004,0.08112789,0,-2.900373,0,0
95.32633,-311.1768,2.915458,317.6697,0.2867066,269.8961,0.0811356,0,-6.293414,0,0
95.42886,-311.1769,2.91551,317.6696,0.2867092,269.8954,0.08113473,0,-3.144886,0,0
95.54158,-311.1771,2.915545,317.6694,0.2867135,269.8946,0.08114136,0,1.642638,0,0
95.64785,-311.1773,2.915473,317.6692,0.2867058,269.8952,0.08113913,0,1.785115,0,0
95.74861,-311.1773,2.91543,317.669,0.2867152,269.8918,0.08114843,0,1.705503,0,0
95.86001,-311.1773,2.915386,317.6689,0.28671,269.8866,0.08115881,0,1.700113,0,0
95.97182,-311.1772,2.915351,317.6687,0.2867047,269.8825,0.08114189,0,1.700008,0,0
96.0821,-311.1772,2.915305,317.6685,0.2867129,269.8788,0.08114907,0,1.700008,0,0
96.19337,-311.1772,2.915282,317.6682,0.2867149,269.8765,0.0811544,0,1.700008,0,0
96.30459,-311.1772,2.915264,317.668,0.286709,269.8751,0.08114928,0,1.700008,0,0
96.41534,-311.178,2.914851,317.6674,0.2976609,269.8191,0.06613132,0,1.700008,0,0
96.52683,-311.1771,2.915122,317.6677,0.2867087,269.8683,0.08115338,0,1.700008,0,0
96.63767,-311.177,2.915043,317.6676,0.2867154,269.865,0.08113981,0,1.700008,0,0
96.74859,-311.1768,2.914881,317.6674,0.2867011,269.8618,0.08116863,0,1.700008,0,0
96.85997,-311.1766,2.914794,317.6672,0.2867301,269.8539,0.08114422,0,1.700008,0,0
96.96573,-311.1765,2.914786,317.667,0.2867097,269.8494,0.0811431,0,1.700008,0,0
97.07652,-311.1764,2.914766,317.6669,0.2867104,269.8451,0.08115831,0,1.700008,0,0
97.18968,-311.1761,2.914755,317.6667,0.2867097,269.8444,0.08115538,0,1.700008,0,0
97.29227,-311.176,2.914773,317.6665,0.2867125,269.8458,0.08115862,0,1.700008,0,0
97.39705,-311.1756,2.914924,317.666,0.2867106,269.845,0.08115632,0,1.700008,0,0
97.51352,-311.1753,2.914794,317.6657,0.2867047,269.8452,0.08115745,0,1.700008,0,0
97.62356,-311.1752,2.914652,317.6656,0.2867034,269.8431,0.08115777,0,1.700008,0,0
97.73581,-311.1751,2.91454,317.6656,0.2867001,269.8407,0.08114892,0,1.700008,0,0
97.84906,-311.1752,2.914467,317.6656,0.2866967,269.8389,0.08116258,0,1.700008,0,0
97.95707,-311.1752,2.914508,317.6656,0.2866971,269.8362,0.08116576,0,1.700008,0,0
98.06429,-311.1751,2.914503,317.6656,0.2867035,269.8326,0.08115005,0,1.700008,0,0
98.17255,-311.1751,2.914488,317.6656,0.2867072,269.8303,0.0811538,0,1.700008,0,0
98.28942,-311.1749,2.914539,317.6654,0.2867091,269.8208,0.0811661,0,1.700008,0,0
98.40914,-311.1747,2.914441,317.6652,0.2867053,269.8133,0.08115285,0,1.700008,0,0
98.51371,-311.1746,2.914316,317.665,0.2867078,269.8069,0.08116071,0,1.700008,0,0
98.61921,-311.1743,2.914313,317.6648,0.2867087,269.7942,0.08114535,0,1.700008,0,0
98.72872,-311.1741,2.914238,317.6647,0.2867127,269.7893,0.08115589,0,1.700008,0,0
98.83405,-311.174,2.914313,317.6647,0.2866995,269.7839,0.08115035,0,1.700008,0,0
98.94503,-311.1739,2.914465,317.6646,0.2867059,269.7799,0.08116859,0,1.700008,0,0
99.04517,-311.1738,2.914665,317.6646,0.2867108,269.778,0.08116975,0,1.700008,0,0
99.15602,-311.1737,2.915099,317.6646,0.2867089,269.7741,0.08114906,0,1.700008,0,0
99.27373,-311.1736,2.915124,317.6646,0.2866988,269.771,0.08114291,0,1.700008,0,0
99.38699,-311.1736,2.915137,317.6647,0.2867067,269.7711,0.08114273,0,1.700008,0,0
99.50578,-311.1735,2.915108,317.6646,0.2867028,269.7736,0.08114664,0,1.700008,0,0
99.62579,-311.1734,2.915227,317.6646,0.2867024,269.7747,0.08114181,0,1.700008,0,0
99.74579,-311.1733,2.915338,317.6646,0.2866925,269.7762,0.08114104,0,1.700008,0,0
99.86578,-311.1733,2.915418,317.6645,0.2867081,269.7801,0.08114723,0,1.700008,0,0
99.98579,-311.1733,2.915509,317.6644,0.286691,269.7825,0.08116174,0,1.700008,0,0
100.1054,-311.1732,2.915492,317.6645,0.2867131,269.7816,0.08116054,0,1.700008,0,0
100.2136,-311.1732,2.915399,317.6645,0.2867091,269.7807,0.08115806,0,1.700008,0,0
100.319,-311.1734,2.915307,317.6645,0.286709,269.7941,0.08116535,0,1.700008,0,0
100.4253,-311.1736,2.915111,317.6644,0.2867052,269.8062,0.08114503,0,1.700008,0,0
100.5367,-311.1738,2.91499,317.6642,0.2867214,269.8128,0.08115853,0,1.700008,0,0
100.648,-311.1738,2.914952,317.6642,0.2867137,269.819,0.08115333,0,1.700008,0,0
100.7587,-311.174,2.915025,317.6638,0.2867093,269.8213,0.08114846,0,1.700008,0,0
100.8703,-311.1742,2.915123,317.6637,0.2867118,269.827,0.08114802,0,1.700008,0,0
100.9812,-311.1754,2.916555,317.6626,0.2401484,269.7872,0.1026985,0,1.700008,0,0
101.0929,-311.1749,2.915441,317.6632,0.2867153,269.8262,0.0811551,0,1.700008,0,0
101.1951,-311.175,2.915457,317.6631,0.2867047,269.8282,0.0811393,0,1.700008,0,0
101.3038,-311.1751,2.915477,317.6631,0.2867123,269.8319,0.08113965,0,1.700008,0,0
101.4174,-311.1753,2.915447,317.6629,0.2867061,269.8359,0.08114347,0,1.700008,0,0
101.5273,-311.1753,2.915237,317.6628,0.2866973,269.8375,0.08113814,0,1.700008,0,0
101.6345,-311.1754,2.915139,317.6629,0.2867197,269.8425,0.08114535,0,1.700008,0,0
101.7369,-311.1755,2.915058,317.6628,0.2867029,269.8464,0.08114117,0,1.700008,0,0
101.8404,-311.1755,2.915021,317.6627,0.2866759,269.8466,0.08114378,0,1.700008,0,0
101.9448,-311.1757,2.914913,317.6626,0.2867083,269.845,0.08114465,0,1.700008,0,0
102.0506,-311.1758,2.91484,317.6625,0.2867056,269.8424,0.08114599,0,1.700008,0,0
102.1619,-311.1759,2.9148,317.6625,0.2867134,269.8411,0.08114766,0,1.700008,0,0
102.2727,-311.1761,2.914738,317.6624,0.2866766,269.8375,0.08116003,0,1.700008,0,0
102.384,-311.1765,2.914694,317.6623,0.2866879,269.8317,0.08115318,0,1.700008,0,0
102.4948,-311.1767,2.91466,317.6622,0.2867159,269.8241,0.08114662,0,1.700008,0,0
102.606,-311.177,2.914629,317.662,0.2866981,269.8198,0.08115413,0,1.700008,0,0
102.7176,-311.1773,2.914629,317.6619,0.2867196,269.818,0.08114994,0,1.700008,0,0
102.8318,-311.1776,2.914689,317.6617,0.2867015,269.8184,0.08115742,0,1.700008,0,0
102.9323,-311.1777,2.914788,317.6613,0.2866971,269.8208,0.08115986,0,1.700008,0,0
103.0451,-311.1777,2.914896,317.6613,0.2867069,269.8224,0.08114444,0,1.700008,0,0
103.1547,-311.1777,2.915052,317.6611,0.286706,269.8209,0.08115572,0,1.700008,0,0
103.2645,-311.1777,2.915173,317.6609,0.286712,269.8179,0.08114386,0,1.700008,0,0
103.3733,-311.1777,2.915288,317.6608,0.2867001,269.8129,0.08115185,0,1.700008,0,0
103.4811,-311.1778,2.915383,317.6604,0.2866992,269.8065,0.0811647,0,1.700008,0,0
103.5921,-311.1779,2.91541,317.66,0.2866924,269.8055,0.08115617,0,1.700008,0,0
103.7029,-311.1779,2.915416,317.6595,0.286703,269.8062,0.08116166,0,1.700008,0,0
103.809,-311.178,2.915322,317.6592,0.2867084,269.8098,0.08115602,0,1.700008,0,0
103.9206,-311.1785,2.915687,317.6588,0.3003095,269.791,0.1070014,0,1.700008,0,0
104.0311,-311.178,2.91526,317.659,0.2867038,269.815,0.08116118,0,1.700008,0,0
104.1432,-311.1779,2.915234,317.6588,0.2867048,269.818,0.08115216,0,1.700008,0,0
104.2542,-311.1779,2.915299,317.6588,0.2867031,269.8175,0.08115838,0,1.700008,0,0
104.3653,-311.1779,2.915317,317.6588,0.2866938,269.8184,0.08115231,0,1.700008,0,0
104.4772,-311.1778,2.915285,317.6588,0.2866992,269.8182,0.08114599,0,1.700008,0,0
104.5875,-311.1777,2.915206,317.6588,0.286718,269.819,0.08115038,0,1.700008,0,0
104.6976,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
104.8019,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
104.9042,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
105.0131,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
105.1272,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
105.2376,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
105.3404,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
105.4513,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
105.5632,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
105.679,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
105.787,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
105.8938,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
106.0017,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
106.1061,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
106.2155,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
106.3289,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
106.4404,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
106.5426,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
106.6567,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
106.7701,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
106.8727,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
106.9848,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
107.0958,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
107.2066,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
107.3185,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
107.4295,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
107.5402,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
107.6531,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
107.7696,-311.1777,2.915164,317.6588,0.2867111,269.8197,0.08115746,0,1.700008,0,0
